filepath,line_number,string_content,category,surrounding_code
lib\l10n\app_localizations_fr.dart,89,✅ Simulation activée : Budget dépassé - Système en lecture seule,UI_VISIBLE,'✅ Simulation activée : Budget dépassé - Système en lecture seule';
lib\l10n\app_localizations_fr.dart,93,❌ Erreur de simulation : $error,UI_VISIBLE,return '❌ Erreur de simulation : $error';
lib\l10n\app_localizations_fr.dart,98,✅ Simulation désactivée : Système restauré,UI_VISIBLE,'✅ Simulation désactivée : Système restauré';
lib\l10n\app_localizations_fr.dart,102,❌ Erreur de réinitialisation : $error,UI_VISIBLE,return '❌ Erreur de réinitialisation : $error';
lib\l10n\app_localizations_fr.dart,106,✅ Mode maintenance forcée activé,UI_VISIBLE,intenanceSuccess => '✅ Mode maintenance forcée activé';
lib\l10n\app_localizations_fr.dart,110,❌ Erreur : $error,UI_VISIBLE,return '❌ Erreur : $error';
lib\l10n\app_localizations_fr.dart,114,Système opérationnel,UI_VISIBLE,stemStatusNormal => 'Système opérationnel';
lib\l10n\app_localizations_fr.dart,117,Système en mode maintenance,UI_VISIBLE,tatusMaintenance => 'Système en mode maintenance';
lib\l10n\app_localizations_fr.dart,121,Message : $message,UI_VISIBLE,return 'Message : $message';
lib\l10n\app_localizations_fr.dart,126,Dernière mise à jour : $datetime,UI_VISIBLE,return 'Dernière mise à jour : $datetime';
lib\l10n\app_localizations_fr.dart,130,Contrôles administrateur,UI_VISIBLE,minControlsTitle => 'Contrôles administrateur';
lib\l10n\app_localizations_fr.dart,133,Basculer lecture seule,UI_VISIBLE,oggleButtonLabel => 'Basculer lecture seule';
lib\l10n\app_localizations_fr.dart,137,Remarque : Ce bouton appelle la Cloud Function pour réinitialiser le mode lecture seule.,UI_VISIBLE,'Remarque : Ce bouton appelle la Cloud Function pour réinitialiser le mode lecture seule.';
lib\l10n\app_localizations_fr.dart,140,Statistiques du système,UI_VISIBLE,systemStatsTitle => 'Statistiques du système';
lib\l10n\app_localizations_fr.dart,143,État du système,UI_VISIBLE,ystemStatusLabel => 'État du système';
lib\l10n\app_localizations_fr.dart,146,Mode,INTERNAL,ng get modeLabel => 'Mode';
lib\l10n\app_localizations_fr.dart,149,Simulation de budget,UI_VISIBLE,t simulatedLabel => 'Simulation de budget';
lib\l10n\app_localizations_fr.dart,152,Maintenance forcée,UI_VISIBLE,get forcedLabel => 'Maintenance forcée';
lib\l10n\app_localizations_fr.dart,155,Normal,INTERNAL,get normalLabel => 'Normal';
lib\l10n\app_localizations_fr.dart,158,Cloud Functions,UI_VISIBLE,udFunctionsLabel => 'Cloud Functions';
lib\l10n\app_localizations_fr.dart,161,À déployer,UI_VISIBLE,FunctionsPending => 'À déployer';
lib\l10n\app_localizations_fr.dart,164,Alerte budget,UI_VISIBLE,budgetAlertLabel => 'Alerte budget';
lib\l10n\app_localizations_fr.dart,167,Simulation active,UI_VISIBLE,SimulationActive => 'Simulation active';
lib\l10n\app_localizations_fr.dart,170,Règles de sécurité,UI_VISIBLE,curityRulesLabel => 'Règles de sécurité';
lib\l10n\app_localizations_fr.dart,173,Actives,INTERNAL,urityRulesActive => 'Actives';
lib\l10n\app_localizations_fr.dart,176,Simulation de budget et tests,UI_VISIBLE,et testingHeader => 'Simulation de budget et tests';
lib\l10n\app_localizations_fr.dart,180,Outils pour tester le système de contrôle des coûts sans dépenser d\'argent réel :,UI_VISIBLE,'Outils pour tester le système de contrôle des coûts sans dépenser d\'argent réel :';
lib\l10n\app_localizations_fr.dart,184,"1. Cliquez sur \""Simuler Budget Dépassé\"" pour activer la lecture seule\n2. Vérifiez que les boutons de la page d\'accueil sont désactivés\n3. Vérifiez que la bannière de maintenance apparaît\n4. Utilisez \""Restaurer Normal\"" pour revenir à l\'état normal",UI_VISIBLE,"'1. Cliquez sur \""Simuler Budget Dépassé\"" pour activer la lecture seule\n2. Vérifiez que les boutons de la page d\'accueil sont désactivés\n3. Vérifiez que la bannière de maintenance apparaît\n4. Utilisez \""Restaurer Normal\"" pour revenir à l\'état normal';"
lib\l10n\app_localizations_fr.dart,187,Contrôles de simulation :,UI_VISIBLE,ionControlsLabel => 'Contrôles de simulation :';
lib\l10n\app_localizations_fr.dart,190,Simuler Budget\nDépassé,UI_VISIBLE,ulateButtonLabel => 'Simuler Budget\nDépassé';
lib\l10n\app_localizations_fr.dart,193,Restaurer\nNormal,INTERNAL,storeButtonLabel => 'Restaurer\nNormal';
lib\l10n\app_localizations_fr.dart,196,Forcer le mode maintenance,UI_VISIBLE,aintenanceButton => 'Forcer le mode maintenance';
lib\l10n\app_localizations_fr.dart,199,Système en simulation,UI_VISIBLE,stemInSimulation => 'Système en simulation';
lib\l10n\app_localizations_fr.dart,202,Système normal,UI_VISIBLE,get systemNormal => 'Système normal';
lib\l10n\app_localizations_fr.dart,205,Simuler Budget Dépassé,UI_VISIBLE,ulateButtonShort => 'Simuler Budget Dépassé';
lib\l10n\app_localizations_fr.dart,208,Restaurer Normal,UI_VISIBLE,storeButtonShort => 'Restaurer Normal';
lib\l10n\app_localizations_fr.dart,212,Le système est en mode maintenance. Opération non disponible.,UI_VISIBLE,'Le système est en mode maintenance. Opération non disponible.';
lib\l10n\app_localizations_fr.dart,216,Erreur : $error,UI_VISIBLE,return 'Erreur : $error';
lib\l10n\app_localizations_fr.dart,220,Signalements,INTERNAL,alementListTitle => 'Signalements';
lib\l10n\app_localizations_fr.dart,223,Erreur : Utilisateur non connecté,UI_VISIBLE,ementNotLoggedIn => 'Erreur : Utilisateur non connecté';
lib\l10n\app_localizations_fr.dart,227,Erreur : $error,UI_VISIBLE,return 'Erreur : $error';
lib\l10n\app_localizations_fr.dart,231,Signalement créé avec succès !,UI_VISIBLE,ntCreatedSuccess => 'Signalement créé avec succès !';
lib\l10n\app_localizations_fr.dart,235,Erreur inattendue : $error,UI_VISIBLE,return 'Erreur inattendue : $error';
lib\l10n\app_localizations_fr.dart,239,Nouveau signalement,UI_VISIBLE,ementCreateTitle => 'Nouveau signalement';
lib\l10n\app_localizations_fr.dart,242,Type de signalement,UI_VISIBLE,alementTypeLabel => 'Type de signalement';
lib\l10n\app_localizations_fr.dart,245,Sévérité,INTERNAL,entSeverityLabel => 'Sévérité';
lib\l10n\app_localizations_fr.dart,248,Description,INTERNAL,DescriptionLabel => 'Description';
lib\l10n\app_localizations_fr.dart,251,Décrivez le problème en détail...,UI_VISIBLE,tDescriptionHint => 'Décrivez le problème en détail...';
lib\l10n\app_localizations_fr.dart,254,La description est obligatoire,UI_VISIBLE,criptionRequired => 'La description est obligatoire';
lib\l10n\app_localizations_fr.dart,258,La description doit contenir au moins 10 caractères,UI_VISIBLE,'La description doit contenir au moins 10 caractères';
lib\l10n\app_localizations_fr.dart,261,Création...,UI_VISIBLE,nalementCreating => 'Création...';
lib\l10n\app_localizations_fr.dart,264,Créer le signalement,UI_VISIBLE,mentCreateButton => 'Créer le signalement';
lib\l10n\app_localizations_fr.dart,267,Problème de qualité,UI_VISIBLE,ype_qualityIssue => 'Problème de qualité';
lib\l10n\app_localizations_fr.dart,270,Panne machine,UI_VISIBLE,e_machineFailure => 'Panne machine';
lib\l10n\app_localizations_fr.dart,273,Problème matériel,UI_VISIBLE,pe_materialIssue => 'Problème matériel';
lib\l10n\app_localizations_fr.dart,276,Problème de processus,UI_VISIBLE,ype_processIssue => 'Problème de processus';
lib\l10n\app_localizations_fr.dart,279,Autre,INTERNAL,lementType_other => 'Autre';
lib\l10n\app_localizations_fr.dart,282,Faible,INTERNAL,get severity_low => 'Faible';
lib\l10n\app_localizations_fr.dart,285,Moyen,INTERNAL,severity_medium => 'Moyen';
lib\l10n\app_localizations_fr.dart,288,Élevé,INTERNAL,et severity_high => 'Élevé';
lib\l10n\app_localizations_fr.dart,291,Critique,INTERNAL,everity_critical => 'Critique';
lib\l10n\app_localizations_fr.dart,294,Nouvel ordre de production,UI_VISIBLE,OrderCreateTitle => 'Nouvel ordre de production';
lib\l10n\app_localizations_fr.dart,297,Client,INTERNAL,get clientLabel => 'Client';
lib\l10n\app_localizations_fr.dart,300,Nom du client...,UI_VISIBLE,g get clientHint => 'Nom du client...';
lib\l10n\app_localizations_fr.dart,303,Le client est obligatoire,UI_VISIBLE,t clientRequired => 'Le client est obligatoire';
lib\l10n\app_localizations_fr.dart,307,Le nom du client doit contenir au moins 2 caractères,UI_VISIBLE,'Le nom du client doit contenir au moins 2 caractères';
lib\l10n\app_localizations_fr.dart,310,Produit,INTERNAL,get productLabel => 'Produit';
lib\l10n\app_localizations_fr.dart,313,Nom du produit...,UI_VISIBLE,get productHint => 'Nom du produit...';
lib\l10n\app_localizations_fr.dart,316,Le produit est obligatoire,UI_VISIBLE,productRequired => 'Le produit est obligatoire';
lib\l10n\app_localizations_fr.dart,320,Le nom du produit doit contenir au moins 2 caractères,UI_VISIBLE,'Le nom du produit doit contenir au moins 2 caractères';
lib\l10n\app_localizations_fr.dart,323,Quantité,INTERNAL,et quantityLabel => 'Quantité';
lib\l10n\app_localizations_fr.dart,326,Quantité à produire...,UI_VISIBLE,get quantityHint => 'Quantité à produire...';
lib\l10n\app_localizations_fr.dart,329,La quantité est obligatoire,UI_VISIBLE,quantityRequired => 'La quantité est obligatoire';
lib\l10n\app_localizations_fr.dart,332,La quantité doit être un nombre positif,UI_VISIBLE,quantityPositive => 'La quantité doit être un nombre positif';
lib\l10n\app_localizations_fr.dart,335,La quantité ne peut pas dépasser 10 000,UI_VISIBLE,get quantityMax => 'La quantité ne peut pas dépasser 10 000';
lib\l10n\app_localizations_fr.dart,338,Description (Optionnel),UI_VISIBLE,ionOptionalLabel => 'Description (Optionnel)';
lib\l10n\app_localizations_fr.dart,341,Entrez la description du matériel,UI_VISIBLE,descriptionHint => 'Entrez la description du matériel';
lib\l10n\app_localizations_fr.dart,344,Création...,UI_VISIBLE,ofOrderCreating => 'Création...';
lib\l10n\app_localizations_fr.dart,347,Créer ordre de production,UI_VISIBLE,rderCreateButton => 'Créer ordre de production';
lib\l10n\app_localizations_fr.dart,350,Ordre de production créé avec succès !,UI_VISIBLE,erCreatedSuccess => 'Ordre de production créé avec succès !';
lib\l10n\app_localizations_fr.dart,353,Se déconnecter,UI_VISIBLE,tring get logout => 'Se déconnecter';
lib\l10n\app_localizations_fr.dart,356,Tableau de bord administrateur,UI_VISIBLE,DashboardTooltip => 'Tableau de bord administrateur';
lib\l10n\app_localizations_fr.dart,359,Actions rapides,UI_VISIBLE,uickActionsTitle => 'Actions rapides';
lib\l10n\app_localizations_fr.dart,362,Matériaux,INTERNAL,t materialsLabel => 'Matériaux';
lib\l10n\app_localizations_fr.dart,365,Signalements,INTERNAL,ignalementsLabel => 'Signalements';
lib\l10n\app_localizations_fr.dart,368,Ordres de production,UI_VISIBLE,et ofOrdersLabel => 'Ordres de production';
lib\l10n\app_localizations_fr.dart,371,Tableau administrateur,UI_VISIBLE,inDashboardShort => 'Tableau administrateur';
lib\l10n\app_localizations_fr.dart,374,Statistiques Matériels,UI_VISIBLE,lStatisticsTitle => 'Statistiques Matériels';
lib\l10n\app_localizations_fr.dart,377,Matériaux,INTERNAL,terialsPageTitle => 'Matériaux';
lib\l10n\app_localizations_fr.dart,380,Tous,INTERNAL,materialsTab_all => 'Tous';
lib\l10n\app_localizations_fr.dart,383,Stock faible,UI_VISIBLE,ialsTab_lowStock => 'Stock faible';
lib\l10n\app_localizations_fr.dart,386,Rupture de stock,UI_VISIBLE,sTab_outOf_stock => 'Rupture de stock';
lib\l10n\app_localizations_fr.dart,389,Alertes,INTERNAL,erialsTab_alerts => 'Alertes';
lib\l10n\app_localizations_fr.dart,392,Créer Matériel,UI_VISIBLE,ateMaterialTitle => 'Créer Matériel';
lib\l10n\app_localizations_fr.dart,395,Matériel créé avec succès,UI_VISIBLE,Material_success => 'Matériel créé avec succès';
lib\l10n\app_localizations_fr.dart,399,Erreur lors de la création du matériel : $error,UI_VISIBLE,return 'Erreur lors de la création du matériel : $error';
lib\l10n\app_localizations_fr.dart,403,Référence,INTERNAL,t referenceLabel => 'Référence';
lib\l10n\app_localizations_fr.dart,406,Entrez la référence du matériel,UI_VISIBLE,et referenceHint => 'Entrez la référence du matériel';
lib\l10n\app_localizations_fr.dart,409,Nom,INTERNAL,ng get nameLabel => 'Nom';
lib\l10n\app_localizations_fr.dart,412,Entrez le nom du matériel,UI_VISIBLE,ing get nameHint => 'Entrez le nom du matériel';
lib\l10n\app_localizations_fr.dart,415,Description,INTERNAL,descriptionLabel => 'Description';
lib\l10n\app_localizations_fr.dart,418,Type,INTERNAL,ng get typeLabel => 'Type';
lib\l10n\app_localizations_fr.dart,421,Unité de mesure,UI_VISIBLE,itOfMeasureLabel => 'Unité de mesure';
lib\l10n\app_localizations_fr.dart,424,Stock minimum,UI_VISIBLE,inimumStockLabel => 'Stock minimum';
lib\l10n\app_localizations_fr.dart,427,Entrez le niveau de stock minimum,UI_VISIBLE,minimumStockHint => 'Entrez le niveau de stock minimum';
lib\l10n\app_localizations_fr.dart,430,Stock maximum,UI_VISIBLE,aximumStockLabel => 'Stock maximum';
lib\l10n\app_localizations_fr.dart,433,Entrez le niveau de stock maximum,UI_VISIBLE,maximumStockHint => 'Entrez le niveau de stock maximum';
lib\l10n\app_localizations_fr.dart,436,Point de réapprovisionnement,UI_VISIBLE,eorderPointLabel => 'Point de réapprovisionnement';
lib\l10n\app_localizations_fr.dart,439,Entrez le point de réapprovisionnement,UI_VISIBLE,reorderPointHint => 'Entrez le point de réapprovisionnement';
lib\l10n\app_localizations_fr.dart,442,Prix unitaire,UI_VISIBLE,t unitPriceLabel => 'Prix unitaire';
lib\l10n\app_localizations_fr.dart,445,Entrez le prix unitaire,UI_VISIBLE,et unitPriceHint => 'Entrez le prix unitaire';
lib\l10n\app_localizations_fr.dart,448,Créer le matériel,UI_VISIBLE,teMaterialButton => 'Créer le matériel';
lib\l10n\app_localizations_fr.dart,451,Rupture de stock,UI_VISIBLE,stockStatus_out => 'Rupture de stock';
lib\l10n\app_localizations_fr.dart,454,Stock faible,UI_VISIBLE,stockStatus_low => 'Stock faible';
lib\l10n\app_localizations_fr.dart,457,En stock,UI_VISIBLE,t stockStatus_in => 'En stock';
lib\l10n\app_localizations_fr.dart,460,Statut,INTERNAL,get statusLabel => 'Statut';
lib\l10n\app_localizations_fr.dart,464,Référence : $ref,UI_VISIBLE,return 'Référence : $ref';
lib\l10n\app_localizations_fr.dart,469,Stock : $stock $uom,UI_VISIBLE,return 'Stock : $stock $uom';
lib\l10n\app_localizations_fr.dart,474,$type,INTERNAL,return '$type';
lib\l10n\app_localizations_fr.dart,479,$current/$maximum,KEYS,return '$current/$maximum';
lib\l10n\app_localizations_fr.dart,483,Total des matériaux,UI_VISIBLE,s_totalMaterials => 'Total des matériaux';
lib\l10n\app_localizations_fr.dart,486,Matériaux actifs,UI_VISIBLE,_activeMaterials => 'Matériaux actifs';
lib\l10n\app_localizations_fr.dart,489,En stock,UI_VISIBLE,ialStats_inStock => 'En stock';
lib\l10n\app_localizations_fr.dart,492,Stock faible,UI_VISIBLE,alStats_lowStock => 'Stock faible';
lib\l10n\app_localizations_fr.dart,495,Rupture de stock,UI_VISIBLE,Stats_outOfStock => 'Rupture de stock';
lib\l10n\app_localizations_fr.dart,498,Périmé,INTERNAL,ialStats_expired => 'Périmé';
lib\l10n\app_localizations_fr.dart,501,Périmant bientôt,UI_VISIBLE,ats_expiringSoon => 'Périmant bientôt';
lib\l10n\app_localizations_fr.dart,504,Valeur totale,UI_VISIBLE,Stats_totalValue => 'Valeur totale';
lib\l10n\app_localizations_fr.dart,507,Erreur de connexion,UI_VISIBLE,g get loginError => 'Erreur de connexion';
lib\l10n\app_localizations_fr.dart,511,Erreur de connexion : $error,UI_VISIBLE,return 'Erreur de connexion : $error';
lib\l10n\app_localizations_fr.dart,515,Erreur d\'inscription,UI_VISIBLE,get signupError => 'Erreur d\'inscription';
lib\l10n\app_localizations_fr.dart,519,Erreur d\'inscription : $error,UI_VISIBLE,return 'Erreur d\'inscription : $error';
lib\l10n\app_localizations_fr.dart,523,Consommable,INTERNAL,type_consumable => 'Consommable';
lib\l10n\app_localizations_fr.dart,526,Durable,INTERNAL,get type_durable => 'Durable';
lib\l10n\app_localizations_fr.dart,529,Service,INTERNAL,get type_service => 'Service';
lib\l10n\app_localizations_fr.dart,532,Pièces,INTERNAL,g get uom_pieces => 'Pièces';
lib\l10n\app_localizations_fr.dart,535,Kilogrammes,INTERNAL,tring get uom_kg => 'Kilogrammes';
lib\l10n\app_localizations_fr.dart,538,Litres,INTERNAL,g get uom_liters => 'Litres';
lib\l10n\app_localizations_fr.dart,541,Mètres,INTERNAL,g get uom_meters => 'Mètres';
lib\l10n\app_localizations_fr.dart,544,Ordres de production,UI_VISIBLE,fOrdersPageTitle => 'Ordres de production';
lib\l10n\app_localizations_fr.dart,547,Réessayer,INTERNAL,g get retryLabel => 'Réessayer';
lib\l10n\app_localizations_fr.dart,550,Aucun ordre de production trouvé,UI_VISIBLE,noOfOrdersFound => 'Aucun ordre de production trouvé';
lib\l10n\app_localizations_fr.dart,554,Ordre #$id,UI_VISIBLE,return 'Ordre #$id';
lib\l10n\app_localizations_fr.dart,559,Créé : $datetime,UI_VISIBLE,return 'Créé : $datetime';
lib\l10n\app_localizations_fr.dart,564,Mis à jour : $datetime,UI_VISIBLE,return 'Mis à jour : $datetime';
lib\l10n\app_localizations_fr.dart,569,Matériel $id,UI_VISIBLE,return 'Matériel $id';
lib\l10n\app_localizations_fr.dart,574,Page de détail du matériel - Bientôt disponible,UI_VISIBLE,'Page de détail du matériel - Bientôt disponible';
lib\l10n\app_localizations_fr.dart,578,Ordre # $id,UI_VISIBLE,return 'Ordre # $id';
